date,campaign_id,ad_group_id,impressions,clicks,conversions,spend
2026-01-25,C029,C029_AG1,1052,44,2,529.07
2026-01-26,C029,C029_AG1,1049,32,4,307.4
2026-01-27,C029,C029_AG1,1013,79,15,499.76
2026-01-28,C029,C029_AG1,1020,38,6,360.75
2026-01-29,C029,C029_AG1,1149,49,9,503.79
2026-01-30,C029,C029_AG1,1254,73,4,909.71
2026-01-31,C029,C029_AG1,1048,40,6,443.31
2026-02-01,C029,C029_AG1,1251,37,3,577.85
2026-02-02,C029,C029_AG1,878,66,13,848.03
2026-02-03,C029,C029_AG1,854,35,8,384.13
2026-02-04,C029,C029_AG1,972,26,1,319.19
2026-02-05,C029,C029_AG1,1024,22,1,252.18
2026-02-06,C029,C029_AG1,1055,73,4,456.72
2026-02-07,C029,C029_AG1,1033,62,8,435.87
2025-10-11,C029,C029_AG2,1460,85,17,512.54
2025-10-12,C029,C029_AG2,1114,32,6,565.9
2025-10-13,C029,C029_AG2,1267,44,8,865.86
2025-10-14,C029,C029_AG2,1341,32,7,468.52
2025-10-15,C029,C029_AG2,1274,82,6,1066.67
2025-10-16,C029,C029_AG2,1232,47,5,497.35
2025-10-17,C029,C029_AG2,1237,71,10,901.54
2025-10-18,C029,C029_AG2,1195,70,5,869.47
2025-10-19,C029,C029_AG2,1204,51,11,735.2
2025-10-20,C029,C029_AG2,1289,63,6,596.74
2025-10-21,C029,C029_AG2,1400,51,11,695.06
2025-10-22,C029,C029_AG2,1373,58,11,644.61
2025-10-23,C029,C029_AG2,1304,72,4,820.57
2025-10-24,C029,C029_AG2,1193,73,16,1378.57
2025-10-25,C029,C029_AG2,1340,75,17,845.19
2025-10-26,C029,C029_AG2,1269,84,13,452.62
2025-10-27,C029,C029_AG2,1193,81,12,599.33
2025-10-28,C029,C029_AG2,1441,32,1,461.36
2025-10-29,C029,C029_AG2,1445,38,4,524.55
2025-10-30,C029,C029_AG2,1472,84,17,983.58
2025-10-31,C029,C029_AG2,1047,27,6,344.57
2025-11-01,C029,C029_AG2,1384,81,12,1399.98
2025-11-02,C029,C029_AG2,1163,30,5,443.42
2025-11-03,C029,C029_AG2,1009,23,5,312.99
2025-11-04,C029,C029_AG2,1055,44,6,294.08
2025-11-05,C029,C029_AG2,1313,66,13,891.42
2025-11-06,C029,C029_AG2,1113,35,2,214.66
2025-11-07,C029,C029_AG2,1137,53,5,622.46
2025-11-08,C029,C029_AG2,1047,71,3,867.71
2025-11-09,C029,C029_AG2,1097,67,14,558.46
2025-11-10,C029,C029_AG2,1289,94,23,631.13
2025-11-11,C029,C029_AG2,1112,42,6,416.12
2025-11-12,C029,C029_AG2,1110,39,3,264.15
2025-11-13,C029,C029_AG2,1065,31,3,347.72
2025-11-14,C029,C029_AG2,1267,60,6,734.75
2025-11-15,C029,C029_AG2,1457,103,16,524.23
2025-11-16,C029,C029_AG2,1232,90,13,1794.96
2025-11-17,C029,C029_AG2,1273,77,15,1190.76
2025-11-18,C029,C029_AG2,1016,24,2,464.69
2025-11-19,C029,C029_AG2,1215,33,7,453.68
2025-11-20,C029,C029_AG2,1099,87,16,1587.93
2025-11-21,C029,C029_AG2,1039,37,7,582.92
2025-11-22,C029,C029_AG2,1013,35,6,224.32
2025-11-23,C029,C029_AG2,1461,32,3,557.91
2025-11-24,C029,C029_AG2,1160,54,13,390.52
2025-11-25,C029,C029_AG2,1090,75,9,1253.13
2025-11-26,C029,C029_AG2,1267,64,11,712.42
2025-11-27,C029,C029_AG2,1067,80,13,895.23
2025-11-28,C029,C029_AG2,1471,61,5,889.5
2025-11-29,C029,C029_AG2,1377,52,9,332.75
2025-11-30,C029,C029_AG2,1439,59,11,389.62
2025-12-01,C029,C029_AG2,1481,71,5,833.55
2025-12-02,C029,C029_AG2,1278,66,9,686.99
2025-12-03,C029,C029_AG2,1430,86,17,699.0
2025-12-04,C029,C029_AG2,1171,38,2,601.25
2025-12-05,C029,C029_AG2,366,12,1,178.64
2025-12-06,C029,C029_AG2,1022,40,7,390.29
2025-12-07,C029,C029_AG2,421,22,4,289.23
2025-12-08,C029,C029_AG2,1055,78,16,1191.91
2025-12-09,C029,C029_AG2,1345,95,6,1403.26
2025-12-10,C029,C029_AG2,1156,77,6,1436.15
2025-12-11,C029,C029_AG2,1245,81,12,991.26
2025-12-12,C029,C029_AG2,1057,29,5,273.52
2025-12-13,C029,C029_AG2,1318,65,3,646.31
2025-12-14,C029,C029_AG2,1138,62,11,882.95
2025-12-15,C029,C029_AG2,1101,75,15,1292.93
2025-12-16,C029,C029_AG2,1369,48,4,943.54
2025-12-17,C029,C029_AG2,1252,86,14,520.43
2025-12-18,C029,C029_AG2,1052,78,6,1143.51
2025-12-19,C029,C029_AG2,1499,75,16,1131.87
2025-12-20,C029,C029_AG2,1432,68,16,1103.51
2025-12-21,C029,C029_AG2,1055,24,4,453.08
2025-12-22,C029,C029_AG2,1261,88,9,1417.46
2025-12-23,C029,C029_AG2,316,7,0,99.85
2025-12-24,C029,C029_AG2,1031,57,9,1134.97
2025-12-25,C029,C029_AG2,1334,72,10,1089.13
2025-12-26,C029,C029_AG2,391,17,3,122.52
2025-12-27,C029,C029_AG2,408,10,1,188.93
2025-12-28,C029,C029_AG2,446,31,3,155.93
2025-12-29,C029,C029_AG2,1302,42,7,606.78
2025-12-30,C029,C029_AG2,1402,57,6,367.4
2025-12-31,C029,C029_AG2,1482,46,6,611.3
2026-01-01,C029,C029_AG2,1240,69,10,1018.42
2026-01-02,C029,C029_AG2,1269,88,11,1634.04
2026-01-03,C029,C029_AG2,1442,86,13,857.22
2026-01-04,C029,C029_AG2,1057,64,3,1255.92
2026-01-05,C029,C029_AG2,345,10,2,80.32
2026-01-06,C029,C029_AG2,1241,82,9,860.13
2026-01-07,C029,C029_AG2,1038,44,6,330.4
2026-01-08,C029,C029_AG2,1146,75,15,966.07
2026-01-09,C029,C029_AG2,380,24,1,470.04
2026-01-10,C029,C029_AG2,1092,64,12,440.95
2026-01-11,C029,C029_AG2,1233,76,15,1333.96
2026-01-12,C029,C029_AG2,1064,79,15,920.09
2026-01-13,C029,C029_AG2,1217,91,22,1569.84
2026-01-14,C029,C029_AG2,1369,48,11,548.69
2026-01-15,C029,C029_AG2,1114,52,6,448.39
2026-01-16,C029,C029_AG2,1133,63,10,629.7
2026-01-17,C029,C029_AG2,1339,68,4,1347.37
2026-01-18,C029,C029_AG2,1232,61,11,333.72
2026-01-19,C029,C029_AG2,1016,65,15,788.23
2026-01-20,C029,C029_AG2,1240,75,16,992.33
2026-01-21,C029,C029_AG2,1398,74,4,1242.82
2026-01-22,C029,C029_AG2,1145,63,9,1165.13
2026-01-23,C029,C029_AG2,1148,43,6,298.78
2026-01-24,C029,C029_AG2,1445,81,15,1085.71
2026-01-25,C029,C029_AG2,1101,78,18,480.81
2026-01-26,C029,C029_AG2,1103,73,18,367.07
2026-01-27,C029,C029_AG2,1231,97,8,1884.4
2026-01-28,C029,C029_AG2,1036,51,2,305.24
2026-01-29,C029,C029_AG2,1022,63,11,929.83
2026-01-30,C029,C029_AG2,1143,46,4,673.1
2026-01-31,C029,C029_AG2,1049,21,3,337.39
2026-02-01,C029,C029_AG2,1417,67,5,777.28
2026-02-02,C029,C029_AG2,1244,62,6,642.07
2026-02-03,C029,C029_AG2,1215,52,6,1016.71
2026-02-04,C029,C029_AG2,1079,37,5,465.92
2026-02-05,C029,C029_AG2,1493,117,24,977.01
2026-02-06,C029,C029_AG2,1456,84,13,655.95
2026-02-07,C029,C029_AG2,1359,42,9,468.74
2025-10-11,C029,C029_AG3,1594,59,8,1177.98
2025-10-12,C029,C029_AG3,1469,88,8,1507.97
2025-10-13,C029,C029_AG3,1507,116,23,1092.76
2025-10-14,C029,C029_AG3,1287,84,5,1051.42
2025-10-15,C029,C029_AG3,1624,73,8,638.62
2025-10-16,C029,C029_AG3,1309,101,14,1544.04
2025-10-17,C029,C029_AG3,1296,56,5,1024.2
2025-10-18,C029,C029_AG3,1117,71,6,619.64
2025-10-19,C029,C029_AG3,1545,32,3,524.13
2025-10-20,C029,C029_AG3,1255,94,6,1255.15
2025-10-21,C029,C029_AG3,337,25,1,198.84
2025-10-22,C029,C029_AG3,1324,74,17,520.33
2025-10-23,C029,C029_AG3,1373,73,16,1268.94
2025-10-24,C029,C029_AG3,1126,56,10,315.35
2025-10-25,C029,C029_AG3,1428,93,8,803.9
2025-10-26,C029,C029_AG3,1240,55,9,1066.92
2025-10-27,C029,C029_AG3,1526,97,13,1668.38
2025-10-28,C029,C029_AG3,1545,67,11,526.44
2025-10-29,C029,C029_AG3,1143,31,4,269.16
2025-10-30,C029,C029_AG3,1204,64,8,749.34
2025-10-31,C029,C029_AG3,1508,77,11,1170.35
2025-11-01,C029,C029_AG3,1380,91,7,862.79
2025-11-02,C029,C029_AG3,1109,35,8,235.91
2025-11-03,C029,C029_AG3,1544,47,7,455.6
2025-11-04,C029,C029_AG3,1177,72,15,1326.44
2025-11-05,C029,C029_AG3,1341,91,13,1802.13
2025-11-06,C029,C029_AG3,1313,95,7,1103.27
2025-11-07,C029,C029_AG3,1311,89,11,636.1
2025-11-08,C029,C029_AG3,1611,44,10,261.66
2025-11-09,C029,C029_AG3,1635,41,5,744.85
2025-11-10,C029,C029_AG3,1479,39,4,736.08
2025-11-11,C029,C029_AG3,1148,78,10,508.07
2025-11-12,C029,C029_AG3,432,10,1,100.24
2025-11-13,C029,C029_AG3,1420,31,5,322.19
2025-11-14,C029,C029_AG3,1484,102,11,1767.16
2025-11-15,C029,C029_AG3,1648,94,4,1305.99
2025-11-16,C029,C029_AG3,1115,27,3,517.45
2025-11-17,C029,C029_AG3,1507,75,7,1387.33
2025-11-18,C029,C029_AG3,1546,82,18,882.01
2025-11-19,C029,C029_AG3,1540,97,19,1217.17
2025-11-20,C029,C029_AG3,1522,103,10,1725.93
2025-11-21,C029,C029_AG3,1457,96,18,1738.57
2025-11-22,C029,C029_AG3,1379,65,3,1214.11
2025-11-23,C029,C029_AG3,1498,38,6,416.87
2025-11-24,C029,C029_AG3,1483,55,4,976.47
2025-11-25,C029,C029_AG3,1566,35,4,538.8
2025-11-26,C029,C029_AG3,1160,65,4,779.64
2025-11-27,C029,C029_AG3,1512,70,13,1150.21
2025-11-28,C029,C029_AG3,1127,62,11,329.8
2025-11-29,C029,C029_AG3,1346,72,10,1045.66
2025-11-30,C029,C029_AG3,1461,32,2,215.0
2025-12-01,C029,C029_AG3,1616,49,10,304.99
2025-12-02,C029,C029_AG3,1429,39,6,432.22
2025-12-03,C029,C029_AG3,1382,76,13,1350.69
2025-12-04,C029,C029_AG3,1220,72,11,989.48
2025-12-05,C029,C029_AG3,1161,59,3,985.09
2025-12-06,C029,C029_AG3,1175,54,8,334.25
2025-12-07,C029,C029_AG3,1187,71,13,1349.02
2025-12-08,C029,C029_AG3,1250,38,5,757.49
2025-12-09,C029,C029_AG3,1394,110,22,1418.34
2025-12-10,C029,C029_AG3,1407,88,16,1122.04
2025-12-11,C029,C029_AG3,1225,53,12,658.32
2025-12-12,C029,C029_AG3,1383,49,8,825.27
2025-12-13,C029,C029_AG3,496,18,4,129.04
2025-12-14,C029,C029_AG3,1532,51,5,692.14
2025-12-15,C029,C029_AG3,1123,45,6,708.04
2025-12-16,C029,C029_AG3,1137,81,5,1278.68
2025-12-17,C029,C029_AG3,1647,42,6,412.26
2025-12-18,C029,C029_AG3,1643,37,5,404.1
2025-12-19,C029,C029_AG3,1327,97,22,1663.87
2025-12-20,C029,C029_AG3,1404,43,2,522.16
2025-12-21,C029,C029_AG3,1509,81,5,768.46
2025-12-22,C029,C029_AG3,1229,49,4,945.06
2025-12-23,C029,C029_AG3,1577,118,24,2337.38
2025-12-24,C029,C029_AG3,1225,93,5,1556.9
2025-12-25,C029,C029_AG3,1590,36,7,435.23
2025-12-26,C029,C029_AG3,1608,63,9,1171.86
2025-12-27,C029,C029_AG3,1134,65,14,1156.22
2025-12-28,C029,C029_AG3,1642,79,4,652.28
2025-12-29,C029,C029_AG3,1517,106,9,1999.0
2025-12-30,C029,C029_AG3,1645,109,21,1278.41
2025-12-31,C029,C029_AG3,1607,53,6,334.83
2026-01-01,C029,C029_AG3,1228,90,10,500.59
2026-01-02,C029,C029_AG3,1585,112,20,1250.66
2026-01-03,C029,C029_AG3,1650,37,5,358.19
2026-01-04,C029,C029_AG3,1594,89,5,688.67
2026-01-05,C029,C029_AG3,1211,46,5,315.11
2026-01-06,C029,C029_AG3,1471,103,23,1237.94
2026-01-07,C029,C029_AG3,1311,69,8,1027.04
2026-01-08,C029,C029_AG3,1335,60,9,1005.82
2026-01-09,C029,C029_AG3,1378,109,10,1845.43
2026-01-10,C029,C029_AG3,1536,59,7,379.72
2026-01-11,C029,C029_AG3,1208,50,4,297.67
2026-01-12,C029,C029_AG3,1542,69,13,1275.47
2026-01-13,C029,C029_AG3,1351,35,6,452.9
2026-01-14,C029,C029_AG3,1395,52,6,749.6
2026-01-15,C029,C029_AG3,1635,111,5,1776.05
2026-01-16,C029,C029_AG3,1159,68,3,1232.36
2026-01-17,C029,C029_AG3,1332,39,8,731.95
2026-01-18,C029,C029_AG3,1538,65,15,535.21
2026-01-19,C029,C029_AG3,1480,43,7,684.77
2026-01-20,C029,C029_AG3,1495,79,18,530.72
2026-01-21,C029,C029_AG3,1425,90,15,614.18
2026-01-22,C029,C029_AG3,1478,78,9,707.47
2026-01-23,C029,C029_AG3,1135,54,3,888.31
2026-01-24,C029,C029_AG3,1415,79,19,1202.95
2026-01-25,C029,C029_AG3,1627,102,18,1140.67
2026-01-26,C029,C029_AG3,1293,88,17,1757.94
2026-01-27,C029,C029_AG3,1221,33,3,277.15
2026-01-28,C029,C029_AG3,1377,39,5,563.12
2026-01-29,C029,C029_AG3,1206,78,14,755.23
2026-01-30,C029,C029_AG3,1349,73,7,822.66
2026-01-31,C029,C029_AG3,1645,89,21,1020.09
2026-02-01,C029,C029_AG3,1191,52,3,656.2
2026-02-02,C029,C029_AG3,1283,84,17,441.52
2026-02-03,C029,C029_AG3,1473,100,11,1017.1
2026-02-04,C029,C029_AG3,1656,74,5,703.93
2026-02-05,C029,C029_AG3,1264,55,9,502.99
2026-02-06,C029,C029_AG3,1549,101,6,1408.58
2026-02-07,C029,C029_AG3,1556,88,5,619.76
2025-10-11,C029,C029_AG4,2079,154,33,1083.66
2025-10-12,C029,C029_AG4,1497,113,10,582.28
2025-10-13,C029,C029_AG4,1598,95,9,1557.95
2025-10-14,C029,C029_AG4,2190,46,8,259.7
2025-10-15,C029,C029_AG4,2063,92,21,516.58
2025-10-16,C029,C029_AG4,1935,82,6,1030.15
2025-10-17,C029,C029_AG4,531,16,1,261.38
2025-10-18,C029,C029_AG4,1674,50,9,421.1
2025-10-19,C029,C029_AG4,1793,94,6,1351.87
2025-10-20,C029,C029_AG4,1634,121,9,2112.15
2025-10-21,C029,C029_AG4,1574,112,11,1507.64
2025-10-22,C029,C029_AG4,2149,138,23,1465.22
2025-10-23,C029,C029_AG4,1658,128,8,1908.94
2025-10-24,C029,C029_AG4,1782,104,7,1927.14
2025-10-25,C029,C029_AG4,1485,78,18,1145.74
2025-10-26,C029,C029_AG4,2175,102,23,660.27
2025-10-27,C029,C029_AG4,1769,36,8,341.08
2025-10-28,C029,C029_AG4,1600,64,7,359.05
2025-10-29,C029,C029_AG4,2093,62,4,1076.35
2025-10-30,C029,C029_AG4,2025,51,6,569.16
2025-10-31,C029,C029_AG4,662,14,1,170.28
2025-11-01,C029,C029_AG4,1731,128,8,1364.63
2025-11-02,C029,C029_AG4,1591,107,24,1403.88
2025-11-03,C029,C029_AG4,2103,55,4,504.08
2025-11-04,C029,C029_AG4,1880,94,22,484.33
2025-11-05,C029,C029_AG4,1606,45,2,266.75
2025-11-06,C029,C029_AG4,1837,116,26,1699.03
2025-11-07,C029,C029_AG4,1616,69,13,1028.19
2025-11-08,C029,C029_AG4,1786,61,6,815.77
2025-11-09,C029,C029_AG4,1707,131,7,2234.22
2025-11-10,C029,C029_AG4,1805,123,28,1956.4
2025-11-11,C029,C029_AG4,1691,90,11,1647.15
2025-11-12,C029,C029_AG4,1914,66,16,616.94
2025-11-13,C029,C029_AG4,1535,114,12,1219.19
2025-11-14,C029,C029_AG4,2159,68,13,1351.53
2025-11-15,C029,C029_AG4,2100,154,23,2950.09
2025-11-16,C029,C029_AG4,1779,114,21,1246.55
2025-11-17,C029,C029_AG4,1794,136,33,2665.41
2025-11-18,C029,C029_AG4,1837,132,29,1590.85
2025-11-19,C029,C029_AG4,2150,118,26,594.19
2025-11-20,C029,C029_AG4,1928,108,22,1794.48
2025-11-21,C029,C029_AG4,1736,130,11,950.56
2025-11-22,C029,C029_AG4,2135,122,21,914.37
2025-11-23,C029,C029_AG4,1910,99,6,507.61
2025-11-24,C029,C029_AG4,448,26,5,308.3
2025-11-25,C029,C029_AG4,2087,88,12,1354.2
2025-11-26,C029,C029_AG4,2016,122,11,1726.08
2025-11-27,C029,C029_AG4,1648,39,9,352.76
2025-11-28,C029,C029_AG4,1670,95,8,1750.4
2025-11-29,C029,C029_AG4,2015,142,32,1728.58
2025-11-30,C029,C029_AG4,527,38,5,742.06
2025-12-01,C029,C029_AG4,2054,128,28,1627.29
2025-12-02,C029,C029_AG4,485,19,4,162.49
2025-12-03,C029,C029_AG4,1937,81,18,1342.92
2025-12-04,C029,C029_AG4,1724,38,5,588.83
2025-12-05,C029,C029_AG4,1909,141,34,1493.46
2025-12-06,C029,C029_AG4,2058,103,19,964.52
2025-12-07,C029,C029_AG4,1713,133,11,1631.37
2025-12-08,C029,C029_AG4,1846,95,9,1000.51
2025-12-09,C029,C029_AG4,1854,63,6,399.25
2025-12-10,C029,C029_AG4,1980,108,19,627.52
2025-12-11,C029,C029_AG4,1832,84,20,998.58
2025-12-12,C029,C029_AG4,1996,92,18,1031.82
2025-12-13,C029,C029_AG4,2117,88,5,524.47
2025-12-14,C029,C029_AG4,1590,91,15,1057.54
2025-12-15,C029,C029_AG4,1781,46,10,729.74
2025-12-16,C029,C029_AG4,2148,52,3,346.15
2025-12-17,C029,C029_AG4,2058,77,15,539.15
2025-12-18,C029,C029_AG4,1870,92,15,1494.92
2025-12-19,C029,C029_AG4,1724,108,21,545.14
2025-12-20,C029,C029_AG4,1779,129,29,1073.7
2025-12-21,C029,C029_AG4,613,36,5,314.79
2025-12-22,C029,C029_AG4,1763,93,8,725.58
2025-12-23,C029,C029_AG4,1872,44,10,549.34
2025-12-24,C029,C029_AG4,1538,76,13,504.04
2025-12-25,C029,C029_AG4,1714,111,20,1874.71
2025-12-26,C029,C029_AG4,2140,162,8,2738.24
2025-12-27,C029,C029_AG4,1650,42,10,299.09
2025-12-28,C029,C029_AG4,1542,42,4,666.88
2025-12-29,C029,C029_AG4,2213,153,34,961.47
2025-12-30,C029,C029_AG4,2138,154,20,2909.62
2025-12-31,C029,C029_AG4,1904,49,5,777.4
2026-01-01,C029,C029_AG4,2194,49,9,325.9
2026-01-02,C029,C029_AG4,1915,152,29,1850.5
2026-01-03,C029,C029_AG4,1876,50,3,730.45
2026-01-04,C029,C029_AG4,1795,77,14,435.4
2026-01-05,C029,C029_AG4,1996,52,11,755.08
2026-01-06,C029,C029_AG4,1481,105,22,1438.47
2026-01-07,C029,C029_AG4,1481,114,22,992.5
2026-01-08,C029,C029_AG4,2097,125,24,644.25
2026-01-09,C029,C029_AG4,1760,58,7,1122.64
2026-01-10,C029,C029_AG4,2092,98,6,1517.3
2026-01-11,C029,C029_AG4,1852,118,25,2277.32
2026-01-12,C029,C029_AG4,1634,122,20,939.63
2026-01-13,C029,C029_AG4,1770,114,6,2135.59
2026-01-14,C029,C029_AG4,1523,39,5,612.39
2026-01-15,C029,C029_AG4,2066,113,25,2115.91
2026-01-16,C029,C029_AG4,1588,99,12,710.67
2026-01-17,C029,C029_AG4,2063,126,18,2338.41
2026-01-18,C029,C029_AG4,2101,112,13,782.41
2026-01-19,C029,C029_AG4,1654,97,7,826.48
2026-01-20,C029,C029_AG4,662,23,3,277.2
2026-01-21,C029,C029_AG4,2147,88,6,1003.41
2026-01-22,C029,C029_AG4,2025,44,7,606.23
2026-01-23,C029,C029_AG4,1561,109,17,1015.21
2026-01-24,C029,C029_AG4,1954,80,12,1310.07
2026-01-25,C029,C029_AG4,557,22,4,230.58
2026-01-26,C029,C029_AG4,1573,93,13,497.24
2026-01-27,C029,C029_AG4,2154,64,5,490.46
2026-01-28,C029,C029_AG4,1653,95,20,1468.14
2026-01-29,C029,C029_AG4,1882,110,23,1927.44
2026-01-30,C029,C029_AG4,2202,94,21,610.08
2026-01-31,C029,C029_AG4,1599,115,15,1374.46
2026-02-01,C029,C029_AG4,2102,117,10,1612.73
2026-02-02,C029,C029_AG4,1575,32,6,481.93
2026-02-03,C029,C029_AG4,2118,136,14,1435.04
2026-02-04,C029,C029_AG4,2152,82,6,963.36
2026-02-05,C029,C029_AG4,1495,43,9,364.46
2026-02-06,C029,C029_AG4,2000,67,3,523.21
2026-02-07,C029,C029_AG4,1860,145,20,2017.72
2025-10-11,C029,C029_AG5,1731,85,16,997.47
2025-10-12,C029,C029_AG5,1881,49,3,473.26
2025-10-13,C029,C029_AG5,1954,144,9,2426.14
2025-10-14,C029,C029_AG5,1857,65,15,805.96
2025-10-15,C029,C029_AG5,1747,118,27,1064.33
2025-10-16,C029,C029_AG5,1515,102,22,1050.18
2025-10-17,C029,C029_AG5,1650,63,11,372.13
2025-10-18,C029,C029_AG5,1763,44,5,844.39
2025-10-19,C029,C029_AG5,1942,113,22,1570.25
2025-10-20,C029,C029_AG5,1949,150,11,1584.77
2025-10-21,C029,C029_AG5,1787,89,7,1725.85
2025-10-22,C029,C029_AG5,1813,51,7,872.6
2025-10-23,C029,C029_AG5,1641,79,8,1398.58
2025-10-24,C029,C029_AG5,1705,127,17,709.58
2025-10-25,C029,C029_AG5,1613,98,15,1173.61
2025-10-26,C029,C029_AG5,1384,29,6,309.08
2025-10-27,C029,C029_AG5,1786,139,7,1035.14
2025-10-28,C029,C029_AG5,1571,109,8,1141.68
2025-10-29,C029,C029_AG5,1401,53,7,746.4
2025-10-30,C029,C029_AG5,1729,129,20,2479.99
2025-10-31,C029,C029_AG5,1583,98,10,1827.11
2025-11-01,C029,C029_AG5,1964,46,3,631.38
2025-11-02,C029,C029_AG5,1995,90,19,1589.94
2025-11-03,C029,C029_AG5,1389,43,4,559.55
2025-11-04,C029,C029_AG5,1733,55,7,685.24
2025-11-05,C029,C029_AG5,1353,87,11,500.84
2025-11-06,C029,C029_AG5,1759,99,15,1432.89
2025-11-07,C029,C029_AG5,1580,36,3,463.36
2025-11-08,C029,C029_AG5,1478,83,8,638.22
2025-11-09,C029,C029_AG5,1368,77,7,1181.69
2025-11-10,C029,C029_AG5,1670,44,3,431.13
2025-11-11,C029,C029_AG5,1696,78,19,1487.43
2025-11-12,C029,C029_AG5,1671,60,7,413.34
2025-11-13,C029,C029_AG5,1493,90,10,1302.81
2025-11-14,C029,C029_AG5,1569,75,9,740.4
2025-11-15,C029,C029_AG5,1528,96,12,1477.68
2025-11-16,C029,C029_AG5,1432,100,18,867.53
2025-11-17,C029,C029_AG5,1349,27,4,231.47
2025-11-18,C029,C029_AG5,2004,73,13,973.14
2025-11-19,C029,C029_AG5,1781,117,26,882.35
2025-11-20,C029,C029_AG5,1725,128,17,1576.8
2025-11-21,C029,C029_AG5,1619,90,11,679.26
2025-11-22,C029,C029_AG5,1530,81,14,410.78
2025-11-23,C029,C029_AG5,1553,104,16,1707.88
2025-11-24,C029,C029_AG5,1399,80,19,1004.54
2025-11-25,C029,C029_AG5,1626,65,6,383.16
2025-11-26,C029,C029_AG5,1390,88,19,644.14
2025-11-27,C029,C029_AG5,1501,94,8,551.57
2025-11-28,C029,C029_AG5,1518,54,12,887.77
2025-11-29,C029,C029_AG5,1795,87,18,1409.52
2025-11-30,C029,C029_AG5,2005,57,9,854.13
2025-12-01,C029,C029_AG5,1609,41,4,673.91
2025-12-02,C029,C029_AG5,1653,76,6,729.11
2025-12-03,C029,C029_AG5,1503,88,15,456.99
2025-12-04,C029,C029_AG5,1763,135,16,2382.01
2025-12-05,C029,C029_AG5,1611,103,17,795.72
2025-12-06,C029,C029_AG5,1947,40,9,285.86
2025-12-07,C029,C029_AG5,1416,84,10,1461.15
2025-12-08,C029,C029_AG5,1592,113,15,1111.63
2025-12-09,C029,C029_AG5,1538,40,8,342.69
2025-12-10,C029,C029_AG5,1923,100,11,1095.37
2025-12-11,C029,C029_AG5,531,32,5,295.0
2025-12-12,C029,C029_AG5,1980,149,23,2966.92
2025-12-13,C029,C029_AG5,1851,66,4,1143.96
2025-12-14,C029,C029_AG5,1632,80,7,1322.81
2025-12-15,C029,C029_AG5,1740,98,16,1684.96
2025-12-16,C029,C029_AG5,1571,96,10,1422.57
2025-12-17,C029,C029_AG5,1612,50,3,907.65
2025-12-18,C029,C029_AG5,1377,46,2,362.37
2025-12-19,C029,C029_AG5,2009,90,7,1504.92
2025-12-20,C029,C029_AG5,1925,40,3,400.87
2025-12-21,C029,C029_AG5,1436,35,3,263.59
2025-12-22,C029,C029_AG5,1352,33,4,345.45
2025-12-23,C029,C029_AG5,1621,61,12,590.57
2025-12-24,C029,C029_AG5,1540,115,22,1301.13
2025-12-25,C029,C029_AG5,455,35,2,349.5
2025-12-26,C029,C029_AG5,1405,28,4,542.34
2025-12-27,C029,C029_AG5,1800,116,14,1535.15
2025-12-28,C029,C029_AG5,1490,78,6,768.09
2025-12-29,C029,C029_AG5,1989,106,17,1609.37
2025-12-30,C029,C029_AG5,1788,138,14,1481.94
2025-12-31,C029,C029_AG5,1431,34,5,498.34
2026-01-01,C029,C029_AG5,1751,130,19,2406.22
2026-01-02,C029,C029_AG5,1502,97,15,540.71
2026-01-03,C029,C029_AG5,1896,131,17,764.28
2026-01-04,C029,C029_AG5,1767,90,19,1089.13
2026-01-05,C029,C029_AG5,1917,89,13,1482.06
2026-01-06,C029,C029_AG5,1898,77,18,854.06
2026-01-07,C029,C029_AG5,1541,31,7,576.09
2026-01-08,C029,C029_AG5,1501,40,7,520.51
2026-01-09,C029,C029_AG5,1342,73,5,807.68
2026-01-10,C029,C029_AG5,1464,110,12,1822.72
2026-01-11,C029,C029_AG5,1532,53,10,860.82
2026-01-12,C029,C029_AG5,1991,104,17,1296.07
2026-01-13,C029,C029_AG5,1805,74,18,1201.95
2026-01-14,C029,C029_AG5,2011,99,10,1582.41
2026-01-15,C029,C029_AG5,1452,90,4,698.82
2026-01-16,C029,C029_AG5,587,14,2,257.9
2026-01-17,C029,C029_AG5,408,25,5,153.77
2026-01-18,C029,C029_AG5,1952,56,8,907.95
2026-01-19,C029,C029_AG5,1627,43,6,388.49
2026-01-20,C029,C029_AG5,518,30,6,413.21
2026-01-21,C029,C029_AG5,1642,36,2,500.16
2026-01-22,C029,C029_AG5,1485,64,4,1252.34
2026-01-23,C029,C029_AG5,1853,97,16,1610.38
2026-01-24,C029,C029_AG5,1679,45,3,340.13
2026-01-25,C029,C029_AG5,1858,119,10,2112.15
2026-01-26,C029,C029_AG5,1918,150,18,1935.12
2026-01-27,C029,C029_AG5,1576,83,4,1288.77
2026-01-28,C029,C029_AG5,1695,62,4,319.7
2026-01-29,C029,C029_AG5,1483,43,10,362.53
2026-01-30,C029,C029_AG5,1956,134,24,863.44
2026-01-31,C029,C029_AG5,1869,88,13,980.15
2026-02-01,C029,C029_AG5,1789,62,12,1067.99
2026-02-02,C029,C029_AG5,1554,40,6,407.62
2026-02-03,C029,C029_AG5,1642,73,14,1098.52
2026-02-04,C029,C029_AG5,1964,76,11,719.68
2026-02-05,C029,C029_AG5,1866,55,13,680.82
2026-02-06,C029,C029_AG5,1975,126,9,664.27
